timestamp_minutes,hour,crop_type,temperature,humidity,co2_ppm,light_lux,ethylene_ppm,temperature_floor,temperature_mid,temperature_ceiling,humidity_point_1,humidity_point_2,humidity_point_3,humidity_gradient_variance,door_open,door_cycles_today,door_cycles_cumulative,compressor_on,compressor_duty_cycle,compressor_power_kw,energy_consumed_kwh,energy_anomaly_score,room_pressure_pa,pressure_stability,condensation_risk_zones,quality_index,quality_status,rsl_hours,rsl_percent,decay_temperature,decay_humidity,decay_co2,decay_microbial,decay_infrastructure,flu_total,water_loss_percent,microbial_load,mold_risk_score,is_good,is_spoiled,quality_class,scenario_id,temp_profile,humidity_profile,initial_condition
165,2,mango,17.29,87.76,685.3,14.4,0.56,16.9,17.34,17.82,88.44,87.85,83.51,4.837,0,0,0,1,100.0,5.051,13.751,1.021,-3.44,0.828,0,36.91,AT_RISK,355.6,98.79,0.5406,1.0,0.9667,1.0,0.7163,0.0121,0.05,0.33,0.047,0,0,2,mango_00000,optimal,optimal,fresh
15,0,avocado,7.58,92.05,419.2,13.4,0.58,7.37,7.64,7.89,91.17,91.85,91.04,0.127,0,0,0,1,50.0,5.379,1.303,1.152,-2.24,0.888,0,76.91,GOOD,399.8,99.94,1.0,1.0,1.0,1.0,0.7697,0.0006,0.0,0.03,0.004,1,0,0,avocado_00000,optimal,optimal,fresh
4935,82,orange,22.53,85.96,782.2,6.6,0.56,22.28,22.6,23.16,85.48,85.15,86.77,0.491,0,3,14,1,100.0,4.575,410.624,0.83,-2.25,0.888,0,4.43,SPOILED,1158.1,53.62,0.4,1.0,0.9509,0.3003,0.7506,0.4638,1.46,5.998,1.0,0,1,4,orange_00000,optimal,optimal,fresh
115,1,mango,15.64,87.95,585.2,13.5,0.54,15.13,15.66,16.12,87.0,88.53,88.22,0.439,0,0,0,1,100.0,5.001,9.639,1.0,-2.94,0.853,0,52.25,MARGINAL,357.6,99.32,0.7435,1.0,0.984,1.0,0.7199,0.0068,0.03,0.23,0.033,0,0,1,mango_00000,optimal,optimal,fresh
10750,179,berries,,,373.1,12.3,0.7,,,,,,,,0,3,37,1,100.0,5.144,895.229,1.058,-3.69,0.815,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7096,,,8.0,1.0,0,1,4,berries_00000,optimal,optimal,fresh
115,1,avocado,12.85,94.67,620.9,6.9,0.68,12.5,12.88,13.35,95.99,94.4,95.44,0.432,0,0,0,1,100.0,5.43,9.585,1.172,-3.37,0.831,0,31.93,AT_RISK,397.7,99.42,0.4676,1.0,0.9977,1.0,0.6891,0.0058,0.03,0.23,0.033,0,0,2,avocado_00000,optimal,optimal,fresh
5,0,leafy_greens,2.64,97.09,401.8,5.9,0.54,2.47,2.55,3.1,96.06,97.67,94.59,1.582,0,0,0,1,50.0,5.272,0.439,1.109,-2.17,0.892,1,77.79,GOOD,239.9,99.96,1.0,1.0,1.0,1.0,0.7782,0.0004,0.0,0.01,0.001,1,0,0,leafy_greens_00000,optimal,optimal,fresh
700,11,mango,32.25,85.65,1539.8,14.8,0.6,32.01,32.35,32.74,84.36,84.78,85.0,0.071,0,1,1,1,100.0,4.563,58.248,0.825,-2.41,0.88,0,10.73,CRITICAL,201.5,55.97,0.4,1.0,0.7861,0.8247,0.7515,0.4403,0.42,3.241,0.463,0,0,3,mango_00000,optimal,optimal,fresh
60,1,mango,13.96,89.01,517.3,9.6,0.52,13.53,13.85,14.33,88.31,88.93,90.51,0.859,0,0,0,1,100.0,5.322,5.012,1.129,-2.8,0.86,0,64.12,MARGINAL,358.8,99.68,0.9239,1.0,0.9998,1.0,0.6968,0.0032,0.02,0.12,0.017,0,0,1,mango_00000,optimal,optimal,fresh
5,0,mango,11.86,87.66,408.8,9.4,0.53,11.61,11.72,12.29,89.1,87.9,87.21,0.61,0,0,0,1,50.0,4.658,0.388,0.863,-2.13,0.893,0,82.71,GOOD,359.9,99.98,1.0,1.0,1.0,1.0,0.8274,0.0002,0.0,0.01,0.001,1,0,0,mango_00000,optimal,optimal,fresh
35,0,mango,13.16,89.13,441.6,8.8,0.53,12.78,13.27,13.55,88.83,88.33,87.9,0.147,0,0,0,1,50.0,5.147,2.901,1.059,-1.83,0.909,0,77.94,GOOD,359.3,99.82,0.9909,1.0,1.0,1.0,0.7882,0.0018,0.01,0.07,0.01,1,0,0,mango_00000,optimal,optimal,fresh
115,1,mango,15.64,87.95,585.2,13.5,0.54,15.13,15.66,16.12,87.0,88.53,88.22,0.439,0,0,0,1,100.0,5.001,9.639,1.0,-2.94,0.853,0,52.25,MARGINAL,357.6,99.32,0.7435,1.0,0.984,1.0,0.7199,0.0068,0.03,0.23,0.033,0,0,1,mango_00000,optimal,optimal,fresh
20,0,mango,12.74,88.32,437.1,13.7,0.53,12.37,12.82,13.25,87.93,87.65,88.25,0.061,0,0,0,1,50.0,4.682,1.639,0.873,-1.92,0.904,0,82.44,GOOD,359.6,99.9,1.0,1.0,1.0,1.0,0.8255,0.001,0.01,0.04,0.006,1,0,0,mango_00000,optimal,optimal,fresh
180,3,orange,12.72,88.84,461.0,8.5,0.52,12.57,12.81,13.29,88.81,89.1,88.3,0.109,0,0,0,1,100.0,4.511,14.784,0.804,-4.05,0.797,0,36.54,AT_RISK,2155.9,99.81,0.485,1.0,1.0,1.0,0.7552,0.0019,0.02,0.36,0.06,0,0,2,orange_00000,optimal,optimal,fresh
15,0,avocado,7.58,92.05,419.2,13.4,0.58,7.37,7.64,7.89,91.17,91.85,91.04,0.127,0,0,0,1,50.0,5.379,1.303,1.152,-2.24,0.888,0,76.91,GOOD,399.8,99.94,1.0,1.0,1.0,1.0,0.7697,0.0006,0.0,0.03,0.004,1,0,0,avocado_00000,optimal,optimal,fresh
35,0,leafy_greens,5.38,96.32,503.6,12.6,0.69,4.98,5.53,5.98,95.82,96.3,96.25,0.046,0,0,0,1,50.0,4.556,3.0,0.823,-1.31,0.935,0,73.45,GOOD,239.3,99.73,0.882,1.0,1.0,1.0,0.8355,0.0027,0.01,0.07,0.009,1,0,0,leafy_greens_00000,optimal,optimal,fresh
55,0,berries,5.58,92.7,529.6,6.3,0.64,5.18,5.55,5.95,92.46,92.54,90.96,0.53,0,0,0,1,50.0,5.231,4.569,1.092,-2.67,0.867,0,48.91,AT_RISK,166.7,99.23,0.6309,1.0,1.0,1.0,0.7815,0.0077,0.01,0.11,0.014,0,0,2,berries_00000,optimal,optimal,fresh
120,2,avocado,13.13,94.58,612.0,14.1,0.65,12.73,13.14,13.89,95.16,95.16,93.89,0.361,0,0,0,1,100.0,4.587,9.967,0.835,-3.53,0.823,0,31.91,AT_RISK,397.6,99.39,0.4304,1.0,0.996,1.0,0.7497,0.0061,0.03,0.24,0.034,0,0,2,avocado_00000,optimal,optimal,fresh
5,0,mango,11.86,87.66,408.8,9.4,0.53,11.61,11.72,12.29,89.1,87.9,87.21,0.61,0,0,0,1,50.0,4.658,0.388,0.863,-2.13,0.893,0,82.71,GOOD,359.9,99.98,1.0,1.0,1.0,1.0,0.8274,0.0002,0.0,0.01,0.001,1,0,0,mango_00000,optimal,optimal,fresh
25,0,berries,3.04,93.18,448.9,7.8,0.53,2.86,3.23,3.52,94.31,92.19,91.91,1.15,0,0,0,1,50.0,4.801,2.015,0.921,-1.87,0.906,0,74.48,GOOD,167.5,99.7,0.9158,1.0,1.0,1.0,0.8159,0.003,0.0,0.05,0.006,1,0,0,berries_00000,optimal,optimal,fresh
6760,112,mango,,,396.8,14.5,0.62,,,,,,,,0,2,21,1,100.0,4.623,564.035,0.849,-2.51,0.875,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7471,,,7.0,1.0,0,1,4,mango_00000,optimal,optimal,fresh
20,0,berries,2.64,92.99,429.5,6.6,0.52,2.4,2.68,3.33,93.13,92.86,94.16,0.315,0,0,0,1,50.0,4.542,1.615,0.817,-1.85,0.907,0,79.55,GOOD,167.6,99.76,0.9531,1.0,1.0,1.0,0.8366,0.0024,0.0,0.04,0.005,1,0,0,berries_00000,optimal,optimal,fresh
95,1,avocado,11.89,94.1,561.7,11.5,0.65,11.77,11.79,12.35,95.03,93.93,94.41,0.202,0,0,0,1,100.0,5.296,7.874,1.118,-3.92,0.804,0,41.11,AT_RISK,398.2,99.55,0.5916,1.0,1.0,1.0,0.6987,0.0045,0.02,0.19,0.027,0,0,2,avocado_00000,optimal,optimal,fresh
50,0,berries,5.25,92.64,536.9,10.4,0.64,5.04,5.13,5.79,92.81,93.05,90.96,0.874,0,0,0,1,50.0,4.831,4.133,0.932,-2.98,0.851,0,54.21,MARGINAL,166.9,99.32,0.671,1.0,1.0,1.0,0.8136,0.0068,0.01,0.1,0.012,0,0,1,berries_00000,optimal,optimal,fresh
175,2,orange,12.59,88.94,462.2,14.2,0.51,12.08,12.49,13.01,89.73,89.29,89.69,0.04,0,0,0,1,100.0,4.721,14.409,0.888,-3.94,0.803,0,37.08,AT_RISK,2156.0,99.82,0.5022,1.0,1.0,1.0,0.7401,0.0018,0.02,0.35,0.058,0,0,2,orange_00000,optimal,optimal,fresh
5,0,mango,11.86,87.66,408.8,9.4,0.53,11.61,11.72,12.29,89.1,87.9,87.21,0.61,0,0,0,1,50.0,4.658,0.388,0.863,-2.13,0.893,0,82.71,GOOD,359.9,99.98,1.0,1.0,1.0,1.0,0.8274,0.0002,0.0,0.01,0.001,1,0,0,mango_00000,optimal,optimal,fresh
110,1,avocado,12.61,94.88,596.0,11.2,0.6,12.4,12.59,12.99,94.79,94.18,94.18,0.082,0,0,0,1,100.0,5.215,9.132,1.086,-4.23,0.789,0,34.96,AT_RISK,397.8,99.45,0.4999,1.0,0.9993,1.0,0.7045,0.0055,0.03,0.22,0.031,0,0,2,avocado_00000,optimal,optimal,fresh
5,0,avocado,6.93,92.21,412.9,10.7,0.63,6.61,6.94,7.45,91.36,92.23,91.27,0.191,0,0,0,1,50.0,4.891,0.408,0.956,-2.15,0.892,0,80.85,GOOD,399.9,99.98,1.0,1.0,1.0,1.0,0.8087,0.0002,0.0,0.01,0.001,1,0,0,avocado_00000,optimal,optimal,fresh
80,1,leafy_greens,9.03,96.54,685.5,7.4,0.57,8.54,9.0,9.47,97.28,96.13,96.19,0.278,0,0,0,1,100.0,5.33,6.74,1.132,-3.32,0.834,1,30.63,AT_RISK,238.2,99.26,0.4438,1.0,1.0,1.0,0.6963,0.0074,0.03,0.16,0.021,0,0,2,leafy_greens_00000,optimal,optimal,fresh
105,1,mango,15.26,87.87,579.8,13.2,0.54,15.07,15.2,15.79,88.42,87.73,89.89,0.812,0,0,0,1,100.0,5.265,8.785,1.106,-3.01,0.849,0,54.11,MARGINAL,357.8,99.4,0.7876,1.0,0.9871,1.0,0.7009,0.006,0.03,0.21,0.03,0,0,1,mango_00000,optimal,optimal,fresh
180,3,orange,12.72,88.84,461.0,8.5,0.52,12.57,12.81,13.29,88.81,89.1,88.3,0.109,0,0,0,1,100.0,4.511,14.784,0.804,-4.05,0.797,0,36.54,AT_RISK,2155.9,99.81,0.485,1.0,1.0,1.0,0.7552,0.0019,0.02,0.36,0.06,0,0,2,orange_00000,optimal,optimal,fresh
45,0,orange,7.86,88.0,418.1,9.8,0.58,7.44,8.05,8.35,88.99,88.58,89.1,0.049,0,0,0,1,50.0,5.319,3.7,1.128,-2.69,0.866,0,77.41,GOOD,2159.2,99.96,1.0,1.0,1.0,1.0,0.7745,0.0004,0.0,0.09,0.015,1,0,0,orange_00000,optimal,optimal,fresh
30,0,leafy_greens,4.93,96.45,493.2,12.5,0.54,4.61,5.06,5.43,96.64,96.51,97.88,0.384,0,0,0,1,50.0,5.414,2.62,1.166,-1.42,0.929,1,70.86,GOOD,239.4,99.77,0.9265,1.0,1.0,1.0,0.7669,0.0023,0.01,0.06,0.008,1,0,0,leafy_greens_00000,optimal,optimal,fresh
1190,19,orange,23.35,85.32,692.8,6.0,0.59,23.15,23.36,23.88,85.23,84.8,84.57,0.074,0,6,6,1,100.0,5.001,99.026,1.0,-1.92,0.904,0,15.38,CRITICAL,1938.5,89.75,0.4,1.0,0.9668,0.6268,0.7127,0.1025,0.33,4.039,0.673,0,0,3,orange_00000,optimal,optimal,fresh
15,0,berries,2.1,93.11,434.6,12.7,0.66,2.01,2.07,2.72,91.86,92.3,91.55,0.095,0,0,0,1,50.0,5.343,1.236,1.137,-1.94,0.903,0,76.72,GOOD,167.7,99.83,0.9948,1.0,1.0,1.0,0.7726,0.0017,0.0,0.03,0.004,1,0,0,berries_00000,optimal,optimal,fresh
60,1,leafy_greens,7.48,96.42,593.2,13.0,0.5,7.05,7.47,7.78,95.77,96.2,96.9,0.216,0,0,0,1,100.0,5.056,5.116,1.022,-3.03,0.848,0,45.76,AT_RISK,238.8,99.5,0.6431,1.0,1.0,1.0,0.716,0.005,0.02,0.12,0.016,0,0,2,leafy_greens_00000,optimal,optimal,fresh
55,0,berries,5.58,92.7,529.6,6.3,0.64,5.18,5.55,5.95,92.46,92.54,90.96,0.53,0,0,0,1,50.0,5.231,4.569,1.092,-2.67,0.867,0,48.91,AT_RISK,166.7,99.23,0.6309,1.0,1.0,1.0,0.7815,0.0077,0.01,0.11,0.014,0,0,2,berries_00000,optimal,optimal,fresh
20,0,mango,12.74,88.32,437.1,13.7,0.53,12.37,12.82,13.25,87.93,87.65,88.25,0.061,0,0,0,1,50.0,4.682,1.639,0.873,-1.92,0.904,0,82.44,GOOD,359.6,99.9,1.0,1.0,1.0,1.0,0.8255,0.001,0.01,0.04,0.006,1,0,0,mango_00000,optimal,optimal,fresh
160,2,mango,17.15,87.76,688.6,9.5,0.58,16.8,17.07,17.57,88.67,87.96,89.48,0.382,0,0,0,1,100.0,4.664,13.33,0.865,-3.94,0.803,0,39.75,AT_RISK,355.9,98.86,0.5589,1.0,0.9686,1.0,0.7442,0.0114,0.05,0.32,0.046,0,0,2,mango_00000,optimal,optimal,fresh
15320,255,avocado,,,400.5,9.2,0.57,,,,,,,,0,2,46,1,100.0,4.826,1278.569,0.93,-2.27,0.886,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7326,,,7.0,1.0,0,1,4,avocado_00000,optimal,optimal,fresh
45,0,avocado,9.25,93.46,487.7,11.1,0.56,8.87,9.2,9.86,92.48,93.63,93.66,0.302,0,0,0,1,50.0,4.982,3.749,0.993,-2.19,0.891,0,71.58,GOOD,399.2,99.81,0.8953,1.0,1.0,1.0,0.8014,0.0019,0.01,0.09,0.013,1,0,0,avocado_00000,optimal,optimal,fresh
40,0,leafy_greens,5.82,96.08,539.3,8.2,0.51,5.63,6.04,6.48,97.28,96.16,96.94,0.221,0,0,0,1,50.0,4.805,3.401,0.922,-1.49,0.926,1,67.87,MARGINAL,239.2,99.68,0.8354,1.0,1.0,1.0,0.8156,0.0032,0.01,0.08,0.011,0,0,1,leafy_greens_00000,optimal,optimal,fresh
60,1,avocado,10.05,94.31,501.6,10.1,0.62,9.74,10.1,10.59,95.18,94.69,98.96,3.646,0,0,0,1,100.0,4.704,5.019,0.881,-2.16,0.892,1,59.93,MARGINAL,398.9,99.74,0.8109,1.0,1.0,1.0,0.7413,0.0026,0.01,0.12,0.017,0,0,1,avocado_00000,optimal,optimal,fresh
180,3,mango,17.54,87.24,719.0,9.4,0.64,17.15,17.31,18.2,86.88,86.84,87.37,0.06,0,0,0,1,100.0,4.538,14.958,0.815,-3.59,0.821,0,36.17,AT_RISK,354.9,98.58,0.5079,1.0,0.9612,1.0,0.7533,0.0142,0.06,0.36,0.051,0,0,2,mango_00000,optimal,optimal,fresh
145,2,orange,11.68,88.63,434.2,10.7,0.51,11.43,11.6,12.15,89.03,87.35,86.0,1.536,0,0,0,1,100.0,5.246,11.925,1.099,-4.02,0.799,0,43.35,AT_RISK,2156.8,99.85,0.6185,1.0,1.0,1.0,0.7023,0.0015,0.02,0.29,0.048,0,0,2,orange_00000,optimal,optimal,fresh
15,0,avocado,7.58,92.05,419.2,13.4,0.58,7.37,7.64,7.89,91.17,91.85,91.04,0.127,0,0,0,1,50.0,5.379,1.303,1.152,-2.24,0.888,0,76.91,GOOD,399.8,99.94,1.0,1.0,1.0,1.0,0.7697,0.0006,0.0,0.03,0.004,1,0,0,avocado_00000,optimal,optimal,fresh
195,3,mango,17.93,86.76,757.2,5.0,0.56,17.62,17.9,18.56,86.83,85.68,87.3,0.466,0,0,0,1,100.0,5.383,16.211,1.153,-3.13,0.844,0,29.72,CRITICAL,354.0,98.35,0.4578,1.0,0.9556,1.0,0.6924,0.0165,0.06,0.39,0.056,0,0,3,mango_00000,optimal,optimal,fresh
1285,21,orange,21.99,85.54,719.6,8.6,0.67,21.65,21.9,22.37,86.32,85.43,85.93,0.133,0,6,6,1,100.0,4.701,106.874,0.88,-3.05,0.847,0,14.2,CRITICAL,1916.5,88.73,0.4,1.0,0.9618,0.5717,0.7341,0.1127,0.36,4.37,0.728,0,0,3,orange_00000,optimal,optimal,fresh
40,0,avocado,8.99,93.27,466.2,6.0,0.61,8.72,8.98,9.58,93.52,93.5,92.33,0.308,0,0,0,1,50.0,4.65,3.334,0.86,-1.89,0.905,0,76.1,GOOD,399.3,99.83,0.9208,1.0,1.0,1.0,0.828,0.0017,0.01,0.08,0.011,1,0,0,avocado_00000,optimal,optimal,fresh
2165,36,berries,,,391.7,9.6,0.59,,,,,,,,0,4,7,1,100.0,5.449,180.47,1.18,-2.24,0.888,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3002,0.6876,,,7.998,1.0,0,1,4,berries_00000,optimal,optimal,fresh
20,0,orange,6.71,87.82,387.6,9.6,0.64,6.48,6.63,7.09,86.54,88.65,86.03,1.282,0,0,0,1,50.0,5.0,1.632,1.0,-1.62,0.919,0,79.98,GOOD,2159.6,99.98,1.0,1.0,1.0,1.0,0.8,0.0002,0.0,0.04,0.007,1,0,0,orange_00000,optimal,optimal,fresh
30,0,leafy_greens,4.93,96.45,493.2,12.5,0.54,4.61,5.06,5.43,96.64,96.51,97.88,0.384,0,0,0,1,50.0,5.414,2.62,1.166,-1.42,0.929,1,70.86,GOOD,239.4,99.77,0.9265,1.0,1.0,1.0,0.7669,0.0023,0.01,0.06,0.008,1,0,0,leafy_greens_00000,optimal,optimal,fresh
80,1,leafy_greens,9.03,96.54,685.5,7.4,0.57,8.54,9.0,9.47,97.28,96.13,96.19,0.278,0,0,0,1,100.0,5.33,6.74,1.132,-3.32,0.834,1,30.63,AT_RISK,238.2,99.26,0.4438,1.0,1.0,1.0,0.6963,0.0074,0.03,0.16,0.021,0,0,2,leafy_greens_00000,optimal,optimal,fresh
35,0,avocado,8.71,92.88,439.8,10.9,0.59,8.39,8.88,9.36,91.3,92.59,92.19,0.291,0,0,0,1,50.0,4.654,2.946,0.861,-2.16,0.892,0,78.23,GOOD,399.4,99.86,0.9468,1.0,1.0,1.0,0.8277,0.0014,0.01,0.07,0.01,1,0,0,avocado_00000,optimal,optimal,fresh
75,1,orange,9.17,89.86,439.9,12.9,0.67,8.99,9.18,9.56,88.5,90.35,91.89,1.914,0,0,0,1,100.0,5.058,6.134,1.023,-3.77,0.812,0,64.64,MARGINAL,2158.5,99.93,0.9039,1.0,1.0,1.0,0.7158,0.0007,0.01,0.15,0.025,0,0,1,orange_00000,optimal,optimal,fresh
6390,106,berries,,,399.0,9.9,0.61,,,,,,,,0,3,20,1,100.0,4.87,532.197,0.948,-4.4,0.78,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7294,,,8.0,1.0,0,1,4,berries_00000,optimal,optimal,fresh
19375,322,berries,,,391.3,9.4,0.57,,,,,,,,0,5,75,1,100.0,4.909,1614.813,0.964,-3.1,0.845,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7265,,,8.0,1.0,0,1,4,berries_00000,optimal,optimal,fresh
75,1,mango,14.54,88.55,520.7,12.4,0.57,14.13,14.76,15.12,88.76,89.53,88.53,0.184,0,0,0,1,100.0,5.216,6.32,1.086,-3.12,0.844,0,60.42,MARGINAL,358.5,99.59,0.8654,1.0,0.996,1.0,0.7045,0.0041,0.02,0.15,0.021,0,0,1,mango_00000,optimal,optimal,fresh
95,1,berries,9.02,93.12,681.0,10.3,0.62,8.76,9.18,9.6,93.3,93.04,93.05,0.015,0,0,0,1,100.0,5.122,7.877,1.049,-3.28,0.836,0,27.29,CRITICAL,164.1,97.69,0.4,1.0,0.9824,1.0,0.7112,0.0231,0.02,0.19,0.024,0,0,3,berries_00000,optimal,optimal,fresh
40,0,orange,7.65,88.06,413.7,6.5,0.59,7.18,7.67,8.13,87.93,88.16,87.0,0.251,0,0,0,1,50.0,4.631,3.256,0.852,-2.61,0.869,0,82.91,GOOD,2159.3,99.97,1.0,1.0,1.0,1.0,0.8295,0.0003,0.0,0.08,0.013,1,0,0,orange_00000,optimal,optimal,fresh
35,0,leafy_greens,5.38,96.32,503.6,12.6,0.69,4.98,5.53,5.98,95.82,96.3,96.25,0.046,0,0,0,1,50.0,4.556,3.0,0.823,-1.31,0.935,0,73.45,GOOD,239.3,99.73,0.882,1.0,1.0,1.0,0.8355,0.0027,0.01,0.07,0.009,1,0,0,leafy_greens_00000,optimal,optimal,fresh
10,0,leafy_greens,3.06,96.71,411.5,13.1,0.65,2.61,2.93,3.63,96.99,96.65,95.07,0.702,0,0,0,1,50.0,4.63,0.825,0.852,-2.01,0.9,0,82.89,GOOD,239.8,99.93,1.0,1.0,1.0,1.0,0.8296,0.0007,0.0,0.02,0.003,1,0,0,leafy_greens_00000,optimal,optimal,fresh
6005,100,leafy_greens,,,398.9,6.5,0.58,,,,,,,,0,0,11,1,100.0,4.95,499.807,0.98,-1.97,0.902,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7236,,,7.5,1.0,0,1,4,leafy_greens_00000,optimal,optimal,fresh
80,1,leafy_greens,9.03,96.54,685.5,7.4,0.57,8.54,9.0,9.47,97.28,96.13,96.19,0.278,0,0,0,1,100.0,5.33,6.74,1.132,-3.32,0.834,1,30.63,AT_RISK,238.2,99.26,0.4438,1.0,1.0,1.0,0.6963,0.0074,0.03,0.16,0.021,0,0,2,leafy_greens_00000,optimal,optimal,fresh
45,0,avocado,9.25,93.46,487.7,11.1,0.56,8.87,9.2,9.86,92.48,93.63,93.66,0.302,0,0,0,1,50.0,4.982,3.749,0.993,-2.19,0.891,0,71.58,GOOD,399.2,99.81,0.8953,1.0,1.0,1.0,0.8014,0.0019,0.01,0.09,0.013,1,0,0,avocado_00000,optimal,optimal,fresh
165,2,orange,12.29,87.99,441.3,13.0,0.64,11.94,11.96,12.76,86.92,87.54,87.47,0.076,0,0,0,1,100.0,5.277,13.63,1.111,-3.64,0.818,0,37.75,AT_RISK,2156.3,99.83,0.5404,1.0,1.0,1.0,0.7001,0.0017,0.02,0.33,0.055,0,0,2,orange_00000,optimal,optimal,fresh
5,0,berries,1.21,92.72,400.6,14.1,0.64,0.84,1.1,1.7,92.5,92.15,95.44,2.179,0,0,0,1,50.0,4.801,0.4,0.92,-2.06,0.897,0,81.54,GOOD,167.9,99.94,1.0,1.0,1.0,1.0,0.8159,0.0006,0.0,0.01,0.001,1,0,0,berries_00000,optimal,optimal,fresh
25,0,mango,12.96,88.55,438.2,10.5,0.68,12.52,12.76,13.51,88.56,88.68,88.41,0.013,0,0,0,1,50.0,4.931,2.05,0.972,-1.65,0.918,0,80.43,GOOD,359.5,99.87,1.0,1.0,1.0,1.0,0.8056,0.0013,0.01,0.05,0.007,1,0,0,mango_00000,optimal,optimal,fresh
10,0,berries,1.65,92.99,416.2,15.0,0.66,1.31,1.72,1.99,91.6,93.49,92.89,0.622,0,0,0,1,50.0,4.692,0.791,0.877,-1.77,0.912,0,82.36,GOOD,167.8,99.89,1.0,1.0,1.0,1.0,0.8246,0.0011,0.0,0.02,0.003,1,0,0,berries_00000,optimal,optimal,fresh
1705,28,orange,19.28,86.82,769.0,6.4,0.5,18.99,19.22,19.98,87.49,86.5,86.85,0.167,0,0,6,1,100.0,4.804,141.892,0.922,-2.47,0.877,0,10.38,CRITICAL,1862.7,86.24,0.4,1.0,0.9552,0.4342,0.7341,0.1376,0.47,5.195,0.866,0,0,3,orange_00000,optimal,optimal,fresh
15085,251,berries,,,404.5,11.4,0.54,,,,,,,,0,6,59,1,100.0,4.53,1257.699,0.812,-2.45,0.878,0,0.0,SPOILED,0.0,0.0,0.4,0.7,1.0,0.3,0.7463,,,8.0,1.0,0,1,4,berries_00000,optimal,optimal,fresh
175,2,orange,12.59,88.94,462.2,14.2,0.51,12.08,12.49,13.01,89.73,89.29,89.69,0.04,0,0,0,1,100.0,4.721,14.409,0.888,-3.94,0.803,0,37.08,AT_RISK,2156.0,99.82,0.5022,1.0,1.0,1.0,0.7401,0.0018,0.02,0.35,0.058,0,0,2,orange_00000,optimal,optimal,fresh
95,1,mango,15.02,87.85,561.0,10.4,0.56,14.75,14.9,15.44,88.33,87.57,87.56,0.13,0,0,0,1,100.0,4.641,7.943,0.856,-3.08,0.846,0,59.71,MARGINAL,358.1,99.46,0.8137,1.0,0.9902,1.0,0.7459,0.0054,0.03,0.19,0.027,0,0,1,mango_00000,optimal,optimal,fresh
20,0,avocado,7.89,92.6,445.1,8.8,0.51,7.64,7.83,8.37,92.02,93.56,94.26,0.877,0,0,0,1,50.0,5.254,1.741,1.101,-2.41,0.879,0,77.9,GOOD,399.7,99.92,1.0,1.0,1.0,1.0,0.7797,0.0008,0.0,0.04,0.006,1,0,0,avocado_00000,optimal,optimal,fresh
35,0,orange,7.36,87.77,416.8,7.2,0.58,7.11,7.14,8.01,87.2,87.53,87.19,0.024,0,0,0,1,50.0,4.682,2.87,0.873,-2.62,0.869,0,82.51,GOOD,2159.4,99.97,1.0,1.0,1.0,1.0,0.8255,0.0003,0.0,0.07,0.012,1,0,0,orange_00000,optimal,optimal,fresh
50,0,mango,13.6,89.38,463.7,11.7,0.54,13.39,13.69,13.93,88.32,89.41,88.47,0.232,0,0,0,1,50.0,4.9,4.143,0.96,-2.13,0.894,0,77.07,GOOD,359.0,99.73,0.9568,1.0,1.0,1.0,0.808,0.0027,0.01,0.1,0.014,1,0,0,mango_00000,optimal,optimal,fresh
290,4,mango,20.06,86.63,939.3,5.1,0.66,19.83,20.07,20.41,86.9,86.8,88.3,0.467,0,0,0,1,100.0,5.416,24.081,1.166,-2.4,0.88,0,24.28,CRITICAL,346.6,96.27,0.4,1.0,0.9175,1.0,0.69,0.0373,0.11,0.58,0.083,0,0,3,mango_00000,optimal,optimal,fresh
205,3,mango,18.07,86.36,781.6,6.5,0.57,17.94,18.04,18.58,86.27,86.53,89.21,1.764,0,0,0,1,100.0,4.658,17.005,0.863,-3.12,0.844,0,30.44,AT_RISK,353.5,98.18,0.4385,1.0,0.9518,1.0,0.7446,0.0182,0.07,0.41,0.059,0,0,2,mango_00000,optimal,optimal,fresh
40,0,avocado,8.99,93.27,466.2,6.0,0.61,8.72,8.98,9.58,93.52,93.5,92.33,0.308,0,0,0,1,50.0,4.65,3.334,0.86,-1.89,0.905,0,76.1,GOOD,399.3,99.83,0.9208,1.0,1.0,1.0,0.828,0.0017,0.01,0.08,0.011,1,0,0,avocado_00000,optimal,optimal,fresh
15,0,avocado,7.58,92.05,419.2,13.4,0.58,7.37,7.64,7.89,91.17,91.85,91.04,0.127,0,0,0,1,50.0,5.379,1.303,1.152,-2.24,0.888,0,76.91,GOOD,399.8,99.94,1.0,1.0,1.0,1.0,0.7697,0.0006,0.0,0.03,0.004,1,0,0,avocado_00000,optimal,optimal,fresh
